Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
179360385,Rainbow Station,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,203 8 Avenue,,Manhattan,10011,40.743644998005,-73.999693249393,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located inside at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,104,3,8900,1013265,1007440039,MN13
179360079,Evolution,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,76-19 Roosevelt Avenue,,Queens,11372,40.747066485976,-73.889322254379,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located downstairs near the exit at this night club. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commu,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,true,,,403,25,28700,4029880,4012870037,QN28
179360118,Geo Barber Shop & Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,1391Nelson Avenue,,Bronx,10452,40.841562601987,-73.922631603508,(718) 588-1080,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,204,16,21100,2003347,2025210024,BX26
179359918,Bonus Room,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,991 Wyckoff Avenue,,Queens,11385,40.696046942195,-73.90486725588,(929) 337-8151,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,405,34,55500,4085603,4035510001,QN20
179360203,JSM BEAUTY CARE INC (MILEY TOTAL CARE),Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1709 Pitkin Ave,,Brooklyn,11212,40.669778186253,-73.910124648158,(347) 217-6341,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,316,41,90600,3080680,3034890230,BK81
179359897,Betances Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"280 Henry Street,1st Floor",,Manhattan,10002,40.713942707565,-73.983536664737,(212) 227-8401,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at reception at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,"""http://www.betances.org""",103,2,202,1003220,1002670010,MN28
179360314,New Look Barbershop & Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1351 St John's Place,,Brooklyn,11213,40.670707977937,-73.93321258568,(347) 729-7208,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,308,36,35100,3036784,3013780001,BK61
179359949,Cap Wireless Services,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,652 Jackson Avenue,,Bronx,10455,40.815784308972,-73.908152846157,(347) 590-3074,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,201,8,7300,2004560,2026430013,BX34
179360124,Gotham Medical Group @ Chelsea Village Medical Building,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,Physician,"314 West 14 Street,5th floor",,Manhattan,10014,40.740139883623,-74.003478729042,212-620-0144,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located in the office and waiting room at this medical group at this physician. Last Updated: 6/16/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=ht,19000101000000.000000000,19000101000000.000000000,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 9:00 AM,9:00 AM - 6:00 PM,9:00 AM - 5:00 PM,,,true,false,true,,"""http://gothammed.com""",102,3,7700,1011706,1006290028,MN23
179360258,Lumis Unisex Salon & Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,340 E. 188th Street,,Bronx,10458,40.860429389968,-73.894400210139,(718) 561-7999,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,205,15,39902,2010999,2030220073,BX05
179360325,NYC Health + Hospitals - Metropolitan Medical Center Primary Care Clinic,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,1901 1 Avenue,,Manhattan,10029,40.784550076146,-73.94377946042,212-854-3612,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the front at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook c,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 8:00 PM,8:00 AM - 6:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,"""http://www.nychealthandhospitals.org/metropolitan/our-services/lgbtq-health-center/""",111,8,15602,1083929,1016690001,MN33
179359842,Access to Healthcare Program,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"975 Kelly Street,202",,Bronx,10459,40.822045578553,-73.895877692433,718 320 6769,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located on desk in bowl at this clinical facility. Last Updated: 4/25/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcond,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,"""http://www.chnnyc.org""",202,17,8700,2114693,2027037501,BX33
179360366,Point Break,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,12 West 45 Street,,Manhattan,10036,40.755695537164,-73.98020918781,516-244-0392,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at the end of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community,19000101000000.000000000,19000101000000.000000000,,,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,12:00 PM - 4:00 PM,,true,false,false,,,105,4,9600,1034230,1012600046,MN17
179360367,Pride Center of Staten Island,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"25 Victory Boulevard,3rd Fl.",,Staten Island,10301,40.63777026831,-74.076140355146,(718) 808-1360,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a clear draws located prevention office at this community center. Last Updated: 11/23/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.co,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,true,,"""http://www.pridecentersi.org/community-services-1/""",501,49,300,5000058,5000060146,SI22
179360148,HASA Center #43  Kingsbridge Ctr,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,888 Garrison Avenue,,Bronx,10474,40.817249549627,-73.891867746951,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the waiting room at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook comm,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,false,,,202,17,9300,2005939,2027390015,BX27
